A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,scenario,policy,model
63,48.61297021243463,10.0,0.0365127882686343,75.86006625843629,1.0,0.7179697006630573,285.1034797040535,10.0,0.9231503000487548,83.69204037095041,10.0,0.6957214285581037,288.3077886852596,1.5,0.3145112880700897,1.5,2.5,4.5,2310,Policy 0,dikesnet
31,89.65070763989083,1.5,0.7165537483981874,46.005565511346205,10.0,0.9679525874504912,30.36970981764631,1.0,0.8059481342436119,232.92342766557695,1.5,0.8265672169282345,169.70870636690495,1.0,0.0642637262066567,2.5,4.5,2.5,2311,Policy 0,dikesnet
28,333.8199933991928,1.0,0.4993918206981694,143.70212764342074,1.5,0.3672363376195488,124.28911992331196,10.0,0.1526246174698091,175.01719959897943,10.0,0.6101921900850306,237.42476595189171,1.5,0.0130430010701899,2.5,3.5,2.5,2312,Policy 0,dikesnet
70,34.84671443306589,1.0,0.1185040026594354,166.33503197726452,10.0,0.6351275213927111,276.4111812771335,1.5,0.9477819027428076,198.33004524014495,1.5,0.7952207107830859,126.67112626691394,10.0,0.9357943125165404,4.5,4.5,1.5,2313,Policy 0,dikesnet
40,69.07687459638893,1.0,0.1153814515313638,92.67870391011884,1.0,0.699796596586984,211.4017717961218,1.5,0.4639730908074438,118.81796568383518,1.5,0.3394435217698814,84.42525222100409,1.5,0.7040199509594324,3.5,1.5,4.5,2314,Policy 0,dikesnet
30,341.2412416078277,1.0,0.3501895750399511,34.803848640154854,1.5,0.7072526065272101,39.255079070569565,10.0,0.0254455005812855,319.30373029264223,10.0,0.6673349992484711,36.45091910077362,10.0,0.5824476578256846,3.5,4.5,1.5,2315,Policy 0,dikesnet
78,186.44833353065783,1.5,0.0376699505943117,298.6578018928085,1.5,0.1312873919749438,163.56704606260433,1.5,0.6314287477102647,167.0297195367993,10.0,0.0135919740457912,288.2800503557643,1.0,0.9943959695855564,3.5,2.5,4.5,2316,Policy 0,dikesnet
5,306.41542522368144,1.0,0.6497841724011882,310.9726291233992,10.0,0.9182186844142648,323.77625002438674,10.0,0.7676390208800578,336.6296355430339,1.0,0.6297597093603249,38.42479886015167,1.5,0.9193582245118276,4.5,3.5,1.5,2317,Policy 0,dikesnet
16,183.62250832231317,1.0,0.910206416666725,163.7114558372287,1.5,0.4969545033120141,197.30089403531323,1.0,0.6634519749457207,112.89401614133072,1.0,0.8395867795904489,39.7728839385862,1.0,0.948159043412816,4.5,1.5,1.5,2318,Policy 0,dikesnet
19,240.2574350375733,10.0,0.8658163281087652,207.5866159741024,10.0,0.0311672594457119,111.43614405184915,1.5,0.5158409220362807,209.69826650900828,1.5,0.5865401953579964,301.9664659576784,1.5,0.099796637587492,1.5,2.5,3.5,2319,Policy 0,dikesnet
123,190.25132731918188,1.0,0.7298127074782468,197.69045679785063,10.0,0.0684781551391506,308.9439944932968,1.0,0.8929137508374902,42.70110904889221,1.5,0.7949125165044755,275.5372014863709,1.5,0.8021593790428163,1.5,4.5,3.5,2320,Policy 0,dikesnet
120,240.6704605955989,1.0,0.1048532897809982,220.5797809691955,1.5,0.7525121607593397,78.95835070970907,1.0,0.5640561390104342,256.63472290680363,1.5,0.7798477066023745,335.7573338664397,1.0,0.1653644940651377,1.5,3.5,2.5,2321,Policy 0,dikesnet
101,296.55305324619644,10.0,0.7081726191356149,281.55050285835387,1.0,0.7002786986673902,194.52607177023023,1.5,0.9782928372416264,180.562918219784,1.0,0.976237384351915,126.95866033414764,1.5,0.6167172414016797,2.5,3.5,4.5,2322,Policy 0,dikesnet
130,339.7982454322426,1.5,0.2480294058598447,325.34729968149475,1.0,0.9122747978550412,163.0933622444282,10.0,0.6448244201786003,158.09030204363532,1.5,0.7129246007895174,192.0457524659052,1.0,0.7410086628459609,4.5,2.5,3.5,2323,Policy 0,dikesnet
39,246.37976594012105,10.0,0.3191855767064016,330.459491078254,10.0,0.7123328615100254,107.33524132377823,1.0,0.0450532537675572,293.71838632023014,1.0,0.3971417951832227,310.82410110694894,1.5,0.8784122565535113,2.5,4.5,4.5,2324,Policy 0,dikesnet
117,153.1534228846047,10.0,0.6211507566716399,205.64733653473525,1.5,0.8172937236326524,223.37211825588787,1.5,0.2985680965390603,44.75425371757224,10.0,0.7331234853853794,57.06281204763292,1.0,0.3781202662429685,3.5,2.5,3.5,2325,Policy 0,dikesnet
23,270.84527194525725,1.5,0.2080178726093052,156.26359842622597,1.0,0.3210380469327069,242.50550119493005,1.5,0.7437937945707594,305.8635947035218,1.5,0.9501310161657394,103.18047543342988,1.0,0.7954137323339511,3.5,4.5,3.5,2326,Policy 0,dikesnet
25,292.838373194475,1.0,0.4394057130198527,35.95063457560197,10.0,0.6687402321753537,154.5848260492383,10.0,0.762739446898157,277.9746708122507,1.5,0.854635134858222,46.74840144703214,10.0,0.3205133285991122,3.5,2.5,2.5,2327,Policy 0,dikesnet
113,202.68882630929104,1.5,0.2600560576538653,191.3225434029748,1.0,0.2022457962459409,273.3937873162919,10.0,0.2468887350140134,290.2192803749887,1.0,0.6236831583241107,206.82228196144263,1.0,0.7415035298190853,1.5,2.5,3.5,2328,Policy 0,dikesnet
110,110.7952881574026,10.0,0.3703714228532869,314.0039290050424,10.0,0.5727919264606401,67.7582451706788,1.5,0.2014958200114263,342.1987357634094,1.5,0.7864014046795629,331.09837497711067,10.0,0.0645644069031418,1.5,3.5,4.5,2329,Policy 0,dikesnet
47,255.88838820599915,1.0,0.3678324148860956,307.2006728873768,1.5,0.9036492298986049,167.16910501573787,1.5,0.0583216007074805,260.89672288866154,1.0,0.5558877163574515,127.23756910669675,1.0,0.5080839089822763,3.5,4.5,1.5,2330,Policy 0,dikesnet
126,86.69433619835357,1.0,0.5262697927326236,35.90320332414884,1.5,0.155148718233831,273.7277045089178,10.0,0.3967455374940357,211.20592163021217,1.0,0.2667582053802236,111.55569569949792,1.5,0.778901417111082,4.5,2.5,3.5,2331,Policy 0,dikesnet
47,131.5384954863789,1.5,0.2256074169605751,164.47868539042273,1.5,0.441858794672926,258.9438848544106,10.0,0.859188942134212,153.6070094294056,1.0,0.0840994413584845,178.76467867703215,1.5,0.2171886234864841,2.5,1.5,2.5,2332,Policy 0,dikesnet
100,41.41047666264395,1.5,0.6703111958643145,222.3328155300321,1.5,0.8183661805529272,152.65142414330526,1.0,0.9972239748988436,89.00423894205065,1.5,0.0230524999415786,33.72901711120675,1.0,0.1613635027609151,1.5,2.5,3.5,2333,Policy 0,dikesnet
107,68.7305431932933,10.0,0.9714330612781302,41.51297058982456,1.5,0.7662984391613011,227.6733395824327,1.0,0.2358286636440799,41.05621701109244,10.0,0.4667458100310862,334.927310322869,10.0,0.8417781974451781,1.5,2.5,2.5,2334,Policy 0,dikesnet
52,313.7886962888488,10.0,0.2535087580737452,216.84713936520328,10.0,0.08256514499487,44.93836650733312,10.0,0.4898800756741384,32.0864664007205,1.0,0.5094141377348848,312.74477204368816,1.0,0.6867946159555911,3.5,3.5,4.5,2335,Policy 0,dikesnet
75,229.34340424948107,1.5,0.725600484122179,143.13858574244475,1.0,0.1402937165662296,234.5037488073848,1.5,0.6912296848250892,248.1020544023425,10.0,0.3166167344289547,192.14628599984815,1.5,0.6532589648732628,1.5,1.5,4.5,2336,Policy 0,dikesnet
95,130.2286198388168,1.0,0.7288779178169253,157.6351992118679,10.0,0.2695275784025308,146.57394382420944,1.0,0.4564122924527638,101.19914566225512,10.0,0.3860143129615747,118.22364979871502,1.5,0.9758762819942502,2.5,2.5,2.5,2337,Policy 0,dikesnet
49,282.2203038767041,1.5,0.5632770596415834,69.61193211865489,1.5,0.9339223248661772,322.3698509474915,1.0,0.9058661333138962,227.10482653465309,1.5,0.0811014739638188,338.01543231472544,10.0,0.975328564600015,1.5,3.5,2.5,2338,Policy 0,dikesnet
39,50.48533574486778,10.0,0.097535011866221,124.8082148256968,1.5,0.4249976834102483,231.61140285269403,10.0,0.4830349326346773,56.29404881418843,10.0,0.519484278655409,193.7427887816425,1.5,0.8381228594454057,3.5,2.5,4.5,2339,Policy 0,dikesnet
83,258.7132756571517,1.5,0.7514635847555334,141.07560675499067,10.0,0.2507321790630035,148.83627991388258,10.0,0.8544898307128501,201.90936466213995,1.5,0.8806725071347133,268.9024670784472,10.0,0.0473490766879422,4.5,3.5,3.5,2340,Policy 0,dikesnet
39,61.25308469492775,10.0,0.9450324855889644,295.2784141474075,10.0,0.8715235221068014,327.4073796023963,1.0,0.414821046375099,158.3940623200273,10.0,0.8852505159236167,104.29711653937864,1.0,0.2558802286824339,2.5,4.5,2.5,2341,Policy 0,dikesnet
10,324.84709387086923,1.0,0.6976842137666206,184.55706873541027,10.0,0.4445801780767179,280.1657264732493,1.5,0.384570080495032,324.0323724311506,1.0,0.9830224252743532,203.2104716444665,10.0,0.543294347096157,4.5,1.5,3.5,2342,Policy 0,dikesnet
122,141.58191815916882,1.5,0.6542380956055824,204.95340422447845,1.0,0.516685387425881,238.44365791544465,1.0,0.7142378184204864,228.7037755034504,10.0,0.2583259229414015,252.12184853237656,1.5,0.2923991849544518,4.5,2.5,2.5,2343,Policy 0,dikesnet
125,249.84834888079385,1.0,0.5406060424799132,315.7180336414424,1.0,0.9119706458488352,317.62114303725986,1.5,0.1546835645106327,278.0638043225936,1.5,0.7983449213153168,91.3152716409426,10.0,0.4387478306330496,1.5,2.5,4.5,2344,Policy 0,dikesnet
65,237.4238175910756,1.0,0.9029877385451224,199.19973413512477,10.0,0.1732445621140214,63.46052814801482,1.5,0.3855401585175577,323.11330133409007,1.5,0.9939369694156376,156.12562112650474,1.5,0.6444398441602252,3.5,3.5,1.5,2345,Policy 0,dikesnet
39,42.81575917767225,1.0,0.8383522024190062,169.56119874103678,1.5,0.772719047779982,281.1549259872063,10.0,0.0504212396291448,51.91084762692663,10.0,0.4574282777309818,154.71221865127967,1.5,0.3822444545375897,1.5,2.5,2.5,2346,Policy 0,dikesnet
31,65.16420911441693,10.0,0.5552448423016908,150.52544640253484,10.0,0.8911223969072047,47.42361809121803,10.0,0.7357509966566829,320.5448813267717,10.0,0.9763575756218376,236.46452912240483,1.0,0.8963572123863678,4.5,4.5,3.5,2347,Policy 0,dikesnet
40,51.33388365640057,1.5,0.5148987102457494,31.166633874464903,1.0,0.6833262417102274,319.71739294894826,10.0,0.8197006413169909,124.17481087341524,1.5,0.7317909292368618,70.0022089017443,10.0,0.2080659009590409,4.5,3.5,4.5,2348,Policy 0,dikesnet
53,178.8040544562541,10.0,0.9486079768431708,127.4062993178826,10.0,0.6205486844858692,172.4328436720915,1.5,0.5147702072048976,249.61830162186712,10.0,0.4125561836917994,88.62393663866227,10.0,0.4184113722533634,3.5,2.5,1.5,2349,Policy 0,dikesnet
14,196.11790490472788,10.0,0.9175168100786728,154.5620780861072,1.5,0.4268637502287358,121.30912749848171,10.0,0.2400415181702639,293.1365370857932,1.5,0.6032574603465735,130.51642514241414,1.5,0.1802876443656719,3.5,3.5,3.5,2350,Policy 0,dikesnet
69,91.20514748570284,1.0,0.7025865286238537,290.1285381535915,10.0,0.1573269234425873,99.07066285338963,10.0,0.0264081919666146,41.40376221599962,1.5,0.3669037001962342,65.73766241193111,1.0,0.2825026627259651,2.5,2.5,1.5,2351,Policy 0,dikesnet
38,138.35304887452665,1.0,0.2864692731816916,271.8553567098932,1.0,0.3044233436003581,92.52532004309616,1.0,0.5579489976487716,209.59604431748943,10.0,0.7470008565395935,85.34370455858596,1.5,0.2760244685928485,4.5,2.5,4.5,2352,Policy 0,dikesnet
14,283.732220512269,1.5,0.8623647310688122,223.3717087943483,1.5,0.7161451862152135,37.50567570649862,1.0,0.1586171033243159,304.500051541729,1.5,0.5233891304217544,251.4835393058405,1.5,0.528451389750349,3.5,4.5,4.5,2353,Policy 0,dikesnet
36,338.28588366858423,10.0,0.8209933940233689,127.25074637713055,1.0,0.036613140526901,187.3491284171807,1.0,0.4340472949710428,62.69967736878333,1.5,0.985859501871774,71.3781025332288,10.0,0.090430422677269,3.5,2.5,4.5,2354,Policy 0,dikesnet
33,94.5437177054181,1.0,0.3166600706537024,312.4265202421214,1.0,0.4043180906834555,176.00977148139404,10.0,0.9330909693057304,106.69683478986296,10.0,0.2889746333221296,200.9242985571165,1.5,0.7177283323192521,2.5,4.5,2.5,2355,Policy 0,dikesnet
26,104.07105760779446,10.0,0.015790782552036,184.79388306911827,10.0,0.93648065792891,175.5539267698379,1.0,0.8489512269257827,173.75186610168652,1.0,0.4186439865085473,169.32501684928803,10.0,0.1476499070055365,2.5,4.5,1.5,2356,Policy 0,dikesnet
13,322.70109218247467,10.0,0.1938436716650241,310.0624391321228,10.0,0.6566809066957253,144.39003634576645,1.5,0.0480729151966729,252.8292061361728,1.0,0.7423985098204962,284.40615328384706,1.0,0.7788224796006669,4.5,4.5,3.5,2357,Policy 0,dikesnet
105,93.54329911528436,1.0,0.6358461288562643,52.86107206628218,10.0,0.5406411051031765,182.0691326292329,1.0,0.8472912994277478,231.17359969818293,1.5,0.2975160629248619,196.20054092679223,1.5,0.9183430206387424,1.5,2.5,2.5,2358,Policy 0,dikesnet
9,162.79765931584762,1.0,0.3797467673494566,167.19224035632155,1.0,0.9735686300933284,34.5211617261607,1.0,0.8170065929502028,213.92304999477943,10.0,0.9815603221485624,223.88944726371804,1.5,0.7634664951210683,1.5,3.5,3.5,2359,Policy 0,dikesnet
89,317.3744662867278,1.5,0.0361144340446241,192.5817236991367,1.5,0.7410280866422955,205.87253353151183,1.5,0.1895839782331946,233.62355642220243,1.5,0.4141843517242391,230.1892144262624,1.5,0.2222401298020247,2.5,1.5,2.5,2360,Policy 0,dikesnet
44,328.93335488120687,1.5,0.1314865554656295,264.79287600405183,1.0,0.0433728585972502,295.987927317159,10.0,0.2137022030931946,228.56613406841623,1.5,0.9443550580726242,202.9152575471242,1.5,0.0884056866422144,2.5,2.5,2.5,2361,Policy 0,dikesnet
40,87.59018431249302,1.5,0.8185539185848756,249.51466019550224,1.5,0.6333598102430468,170.159292965367,10.0,0.5756913670321748,56.828887419782674,10.0,0.3984288610832285,68.90074592422481,1.5,0.5122576523241326,4.5,1.5,1.5,2362,Policy 0,dikesnet
82,210.39103562170155,1.5,0.8728555459161368,325.5341879338008,1.0,0.3327590058594385,348.9391160693403,1.0,0.2355354417618332,104.81913938013491,10.0,0.0836805849017884,308.3529793073972,10.0,0.9015191013456648,1.5,3.5,3.5,2363,Policy 0,dikesnet
38,144.96938497436304,1.0,0.3586998948501593,63.78509512089805,10.0,0.2184843333631512,307.2047510885202,1.5,0.274781084312633,127.12670164755627,1.0,0.9203286279838374,166.80702996421851,10.0,0.0353534161184703,3.5,1.5,1.5,2364,Policy 0,dikesnet
68,200.9174911508724,1.5,0.8454019003869324,115.34673769942688,10.0,0.6901997965970602,73.90910186182529,1.5,0.6670375283411704,312.0966073365956,10.0,0.9825759407686668,199.69509589861332,10.0,0.7214297253606639,4.5,2.5,1.5,2365,Policy 0,dikesnet
43,104.57232742597763,1.5,0.2243562591240514,170.62770578046064,1.5,0.585440895667957,265.95230567728345,10.0,0.8885440459594011,237.14019676353303,10.0,0.8955674909943253,252.2859634701676,1.5,0.0964347169774351,3.5,2.5,4.5,2366,Policy 0,dikesnet
37,94.73661722105048,1.5,0.7848040521186747,321.1258844105826,10.0,0.2930105122530506,247.54221530319737,10.0,0.506194695058829,303.77974014255216,10.0,0.452157754492723,128.77450391660088,10.0,0.5794010688639267,4.5,1.5,1.5,2367,Policy 0,dikesnet
42,297.4854187750988,1.0,0.373717605054005,336.0789659878565,1.5,0.5008974362903431,40.66248430856108,1.0,0.0622497607908211,104.19808730893244,1.0,0.2958810062531036,157.88510867242962,1.0,0.9909531477744132,4.5,4.5,2.5,2368,Policy 0,dikesnet
131,130.79994625567812,1.0,0.6851814256221248,293.7950724640625,10.0,0.1423394781099204,204.51953557004128,1.0,0.9871316962560404,242.3389929033213,1.0,0.7982891886632563,63.45094227133371,1.5,0.2575632553392497,2.5,3.5,2.5,2369,Policy 0,dikesnet
78,85.22517752239317,1.5,0.986649291104422,312.3082959250481,1.0,0.4903401482602923,75.33528289833119,1.0,0.4384297772353977,231.4267514006803,1.5,0.4524037736660852,217.9840411633725,10.0,0.0898818786138708,4.5,4.5,1.5,2370,Policy 0,dikesnet
67,60.24926234927928,10.0,0.6415751457247721,261.2557009003812,1.5,0.1968138484590504,86.21514930715855,1.5,0.907073467402072,74.83661099288169,1.0,0.4530362695145425,277.8321183838432,1.0,0.4327328660057041,4.5,1.5,4.5,2371,Policy 0,dikesnet
15,75.52068526551474,1.5,0.8389972487366456,162.20639658456298,1.5,0.8522223760721171,233.13363780350767,1.0,0.261316444172808,224.05996470318584,1.0,0.629934080239287,344.8547270142903,10.0,0.1938282050495093,3.5,2.5,1.5,2372,Policy 0,dikesnet
10,71.9954348249504,1.0,0.8051821990654496,259.6070480379658,1.0,0.3842271812169466,305.2366959294115,1.0,0.0581845920555087,130.46683161817828,1.5,0.7513647615097079,252.76837791634964,1.0,0.5024797225199109,2.5,3.5,1.5,2373,Policy 0,dikesnet
124,264.10549924006,10.0,0.5601454062556996,54.02981186802627,1.5,0.7271239463147283,45.13111152914308,10.0,0.2851898326253465,196.6657357880398,10.0,0.848525009037803,314.2788059903186,1.0,0.0101915323020767,1.5,4.5,4.5,2374,Policy 0,dikesnet
98,336.85352078052983,1.5,0.4220219889238368,342.5496316319544,10.0,0.320655032007293,332.36731502726366,1.0,0.4423526335786633,99.43949011538604,1.5,0.44594068643813,36.6321139248572,1.0,0.2604506068880741,4.5,1.5,2.5,2375,Policy 0,dikesnet
25,236.25751910541692,1.5,0.0121900410965563,211.90722748338632,1.0,0.5626144491006682,175.65361827226968,1.0,0.1048340132520213,69.58365517310497,10.0,0.0666985721513702,271.94517488199915,10.0,0.1026394079823922,4.5,1.5,4.5,2376,Policy 0,dikesnet
114,122.34412711403289,1.0,0.6689447674607184,69.16158423633344,10.0,0.0733049871026335,198.60707798976776,1.0,0.1383852956847392,139.62620571361532,10.0,0.5552993865188962,298.5768918889972,1.5,0.8252007467531536,2.5,3.5,2.5,2377,Policy 0,dikesnet
99,175.78458934642785,1.5,0.2421582245584941,88.17219034960327,1.0,0.6948758936768442,82.5517763855693,10.0,0.2831011380371945,65.25247730381365,1.0,0.216101344716392,272.6575154555503,1.5,0.2898970847663731,2.5,3.5,3.5,2378,Policy 0,dikesnet
88,53.69293709315205,1.5,0.1020597722860617,199.28624031216813,10.0,0.8684776111640253,312.769148560878,10.0,0.876623922637563,166.55064578170487,10.0,0.0854131310060768,237.47937887934404,1.5,0.7391406695031966,1.5,4.5,1.5,2379,Policy 0,dikesnet
21,322.5737676191317,10.0,0.8094183079230607,227.69580757493569,1.5,0.8764423175621731,195.03260349512317,1.0,0.2800582040829823,31.440611912315408,10.0,0.8656814791430106,189.48079369413628,1.0,0.0965267377377153,3.5,2.5,3.5,2380,Policy 0,dikesnet
7,304.1780424344353,10.0,0.8600275449040519,252.97757098760147,1.5,0.2862244105886851,333.2352127118039,10.0,0.0304766173723905,338.0446580029944,10.0,0.295407341498774,195.14290735140105,1.5,0.4859935373933959,1.5,2.5,2.5,2381,Policy 0,dikesnet
31,305.22107770000844,1.0,0.1692000179501211,223.00772397148853,10.0,0.0359065067528913,337.7889078457398,10.0,0.4400588027426276,143.30214040369924,1.5,0.5214545929282859,299.3834896720569,1.5,0.4295195886354945,2.5,3.5,4.5,2382,Policy 0,dikesnet
40,51.56370556486745,10.0,0.793667251791873,211.31468677937335,10.0,0.2929104061190051,312.6049879371905,10.0,0.201577395477325,77.4858555591283,10.0,0.9705095659928236,341.16375088697475,1.0,0.0169284103600423,2.5,1.5,1.5,2383,Policy 0,dikesnet
87,285.4348505332465,10.0,0.8606144614104794,245.01386646435816,1.5,0.7311858667858703,49.388426855065646,1.5,0.6376891351398151,261.8267463548375,10.0,0.5217287458032652,348.561514313471,1.5,0.0596266244669233,4.5,1.5,4.5,2384,Policy 0,dikesnet
131,109.17605811728215,1.5,0.9502043552237764,52.21160245553325,1.0,0.2496048525928827,138.0445019389178,1.0,0.2019638598023814,37.70180471606084,1.5,0.9946959081131836,187.85699048902305,10.0,0.9975329796595748,4.5,1.5,1.5,2385,Policy 0,dikesnet
30,75.3227872106818,10.0,0.6902373962035524,245.94027421602976,10.0,0.5208073453961471,268.0477062075404,10.0,0.3666739312923764,83.37079192649237,1.5,0.5584965999182268,181.52496663626425,1.0,0.6649908224742609,4.5,2.5,1.5,2386,Policy 0,dikesnet
30,108.63650176352618,1.0,0.861775740022181,309.6833561854727,1.0,0.4267410106164808,268.8378981785041,1.0,0.1204335221754522,297.2445159883283,10.0,0.8871198479808375,50.35356280348565,10.0,0.0736574210103914,1.5,3.5,4.5,2387,Policy 0,dikesnet
108,148.269623416817,1.0,0.5314124673677048,301.0445024863861,10.0,0.8127935195368445,222.23019277790965,1.0,0.4016759677724133,204.1258394193149,1.0,0.8421100088646292,284.30044962279453,1.0,0.680306208902628,3.5,2.5,3.5,2388,Policy 0,dikesnet
28,255.828696305522,1.0,0.9921938725860552,331.3812432684914,1.5,0.3156948590417118,138.50491880550345,10.0,0.510302619266277,120.4633266528984,1.5,0.3687169222148354,159.0347360139268,1.5,0.0566054260845027,2.5,3.5,1.5,2389,Policy 0,dikesnet
61,125.2338430872862,10.0,0.1602242185831282,250.28289651049369,10.0,0.3203137349364305,45.87366911809124,1.5,0.4155213937376801,42.22366803682517,1.0,0.7605533320816636,105.34451662946266,1.0,0.7513404908429978,3.5,1.5,2.5,2390,Policy 0,dikesnet
75,202.2959504342002,1.0,0.2148166594732584,261.9365820987368,10.0,0.941982366774096,128.85260157233495,10.0,0.3612897539851959,170.72186489382975,1.0,0.4538870400225516,52.42155059679517,10.0,0.129695863730066,2.5,2.5,2.5,2391,Policy 0,dikesnet
125,215.8413935710072,10.0,0.0500448972593714,179.43852796346272,1.0,0.1855043640335509,169.0874537553517,10.0,0.6458357369032396,248.173499226468,1.5,0.1213459826548542,344.5066538339996,10.0,0.7314313273913021,2.5,3.5,1.5,2392,Policy 0,dikesnet
110,301.6851704412891,1.5,0.1849976318805711,174.42017356113286,1.0,0.7579153497543737,181.36916735686304,10.0,0.4749439642105636,41.47230994290034,1.0,0.3606880562995346,231.68102705591923,1.0,0.1866552898400299,2.5,1.5,1.5,2393,Policy 0,dikesnet
44,209.59825049063937,1.0,0.615634749827548,206.38687256726112,10.0,0.4240965872018225,226.768489818376,1.0,0.6701828343250131,233.00633867237056,1.5,0.0531117809448931,97.77526622444896,1.0,0.4902304120631959,3.5,4.5,4.5,2394,Policy 0,dikesnet
114,286.0523438927194,1.5,0.9370553244259204,224.71475100210492,1.5,0.4727919986773595,275.7579388532324,1.0,0.0305815742911237,138.74927572386989,1.5,0.9819484098509929,268.78076871364726,1.0,0.0005457109811373,4.5,1.5,4.5,2395,Policy 0,dikesnet
0,136.15852602258528,1.0,0.3457488755467009,249.91444681438637,10.0,0.5244409031049152,102.12163680250372,10.0,0.5215138468486711,330.4718652763689,10.0,0.9359546800858624,95.45098334929334,1.0,0.2590639076984223,4.5,2.5,4.5,2396,Policy 0,dikesnet
103,248.5691287704061,1.5,0.2889738384250445,242.22353525550133,1.5,0.390219507496034,328.6382036858639,10.0,0.9853093048422474,285.88582010537857,1.5,0.8306199043975815,325.6756590373606,10.0,0.2180164400671295,1.5,4.5,2.5,2397,Policy 0,dikesnet
20,310.8227991652553,1.5,0.905979752183578,157.30546920511273,1.0,0.019770045382095,122.82537031941162,1.5,0.5080629773008797,233.1199845614053,10.0,0.755526325443371,228.1781299166381,1.0,0.5358218502676642,2.5,4.5,1.5,2398,Policy 0,dikesnet
70,246.6096187139375,1.0,0.7409364496812844,39.573981703866544,1.0,0.55252802547869,155.19804086112896,10.0,0.3555514172763984,242.56362833601924,1.0,0.7468997409135443,323.5034578494078,10.0,0.8935459955026973,2.5,3.5,4.5,2399,Policy 0,dikesnet
128,182.4400520607406,10.0,0.7849934337172736,305.6341147781152,1.5,0.4120628539365683,342.2950730688547,1.0,0.9595913511362958,83.41057291387722,10.0,0.2595152975672545,218.70728383223312,10.0,0.3859136000645761,4.5,2.5,3.5,2400,Policy 0,dikesnet
28,326.53292420881075,1.0,0.9498870231904232,135.75594936255638,1.5,0.2822645202768722,150.36383861419762,1.0,0.371742816345214,237.31023800466215,10.0,0.9485501879920942,70.88922436784357,10.0,0.4465314917085186,3.5,2.5,2.5,2401,Policy 0,dikesnet
17,347.8320485692816,1.5,0.0033461562416636,186.0530646404482,10.0,0.2948886722590042,120.82692593474388,1.0,0.4034768643414303,228.62347268441823,1.5,0.0935817271975587,172.25564168724406,1.0,0.3524313017436832,1.5,4.5,4.5,2402,Policy 0,dikesnet
72,214.49719135554705,10.0,0.7689157409489413,219.20516102570016,1.0,0.4461451188809953,306.5855286830104,1.0,0.5491528575699101,58.52516035425775,1.5,0.4662619870503747,309.4424863867787,1.0,0.9872135398372112,3.5,4.5,4.5,2403,Policy 0,dikesnet
122,334.4598235615212,10.0,0.5794096152212331,73.77441082813714,10.0,0.6051671302531602,95.49748839874135,1.5,0.8608915366649397,325.8702081516375,1.5,0.1384918089963806,106.52257267165167,1.5,0.6586724523079486,2.5,4.5,4.5,2404,Policy 0,dikesnet
83,258.10035911856835,1.0,0.6396736028949087,34.295518027081656,1.0,0.0451980511531539,69.52737526672334,1.5,0.1099643652127068,47.41721100887256,1.0,0.752765748753831,236.1392714861506,10.0,0.4234888084144679,1.5,1.5,3.5,2405,Policy 0,dikesnet
114,108.03385572038908,10.0,0.0535788584678994,287.37212576709646,10.0,0.8415652603336914,158.7713382153344,1.5,0.6997167874855376,274.64850251890255,10.0,0.7508242046720692,211.2355038731569,1.0,0.9011579748867472,2.5,1.5,4.5,2406,Policy 0,dikesnet
118,85.74367560648083,10.0,0.2008972530778771,338.9335005762151,10.0,0.8935925490056901,337.01122274464404,1.0,0.1552755336484336,144.56381321372163,1.0,0.7818023978202516,48.87970622696095,1.5,0.7715084363395466,3.5,3.5,1.5,2407,Policy 0,dikesnet
103,156.96336453474566,1.5,0.741398455081772,324.985588095594,1.0,0.0792638816784051,262.4564543270582,10.0,0.5415179208428275,171.0247360828745,1.5,0.1242318108822667,99.11106941440308,1.5,0.9143300406784932,2.5,3.5,2.5,2408,Policy 0,dikesnet
23,322.0054288283216,1.0,0.0132776190066099,334.987761225034,1.0,0.5050727717787505,115.72710225662364,1.5,0.7864247394416854,143.5555255161861,10.0,0.6938889539776268,258.45348624703547,10.0,0.2643239133852329,1.5,3.5,4.5,2409,Policy 0,dikesnet
59,167.105393170941,1.5,0.769235927338224,213.0832342301865,1.5,0.6977893573237144,147.21022299753363,10.0,0.539341971946275,325.9611526458368,10.0,0.4347396891425405,152.6329507949456,1.5,0.4462784517907929,3.5,1.5,1.5,2410,Policy 0,dikesnet
49,114.46187510120384,10.0,0.5707424571993781,43.48731089385895,10.0,0.7231659930537653,72.3291373058563,1.0,0.4716862333265436,211.1303082780751,10.0,0.8382079410370119,190.02308628022,10.0,0.72483488224419,2.5,1.5,1.5,2411,Policy 0,dikesnet
69,157.26590742150043,1.5,0.8329790910492985,327.6464131915663,10.0,0.7750231143886229,320.38759555004333,10.0,0.6110070897861115,243.1695630087699,1.5,0.2357813933437832,281.7557917443679,10.0,0.9059215611346344,4.5,4.5,4.5,2412,Policy 0,dikesnet
